"dep";"mood_irritat";"pat_agitate";"se_selfdoub";"event_pleas";"event_disturb";"time"
-0,712294962907479;0,406295541774125;-0,856413698487478;-0,297879207283416;-0,884819959409298;-0,471154516079539;21
-0,703554900930259;0,823975606744036;0,490600044816949;-0,017878386413106;-1,27500631018414;-0,0985383355056495;22
-0,776365047947797;0,463272878064239;0,308799994575909;-0,0200587382109465;-0,0811189969546776;-0,499879635429552;23
-0,730803507752152;0,279842023112232;0,303805703814183;-0,894074063116027;0,968947895891694;2,39549493582036;24
-0,721613838636836;0,649115956965514;0,390624832806003;-1,0433035228259;0,838128641688145;0,715346612834809;25
-0,73026125780974;0,403918492472013;0,0585106026173756;-0,466447362512592;-0,756863571407949;0,433980450721492;26
-0,664596416739276;-0,166471305087958;-0,527087398388676;-0,0625203686454237;0,760272250472737;-0,0700886497946867;27
-0,758616471217778;1,0125311130309;-0,0169726628076976;0,742507338204586;-0,663206518120362;0,0605787073979256;28
-0,752663717602907;1,52888402413083;1,17965283162863;0,669641263753292;-0,927601744128688;-0,461572210389622;29
-0,720831070705858;0,541301120639234;1,16246660606448;0,613044159904856;0,108115072834488;-0,421709176593557;30
-0,822756387981067;-0,416580346970782;-0,669300469228197;-0,0623150236789749;0,870325704668172;-1,48752961083579;31
-0,703300681561252;0,0593167177498373;0,72732491724245;0,234179180085385;0,440954821912881;-0,912089410263158;32
-0,802319881736248;-0,760745454342265;0,237623451743012;-0,96016906920269;2,02165740667743;-0,782490816426112;33
-0,785477019027327;1,02980969373632;0,661202747435488;1,16350321322368;-1,50508117065918;-0,0677262164108754;34
-0,765333886995518;-0,650042325952643;0,0719412218775624;-0,367355512777146;1,18229922451221;-0,62747957772664;35
-0,848159354484764;-0,525828751312161;-0,50617080840942;0,34374822670649;1,69947303394666;-1,62682026724509;36
-0,746228678122606;-0,128413633312296;-0,361017991746374;0,256164357985095;1,5115064831654;-1,1184753369223;37
-0,84025154365673;1,16663750428699;-0,110023203794479;-0,519924467312035;-0,773264733649812;0,313227993787394;38
-0,91213467580412;-0,634750696756641;-0,605203148848644;-0,758935954434047;1,83745020101538;-0,525333858164148;39
-0,872809680634727;-0,364601825203135;-0,280444651248688;-0,379831560259309;1,44692591051958;-0,207736747963917;40
-0,867174396689733;0,637752221569504;-0,278633964135959;-0,377379182907443;0,437583852870501;-1,2063954984493;41
-0,841207528490859;1,24083613091488;1,13702962290483;0,894908746254552;-0,0912858618309667;1,4163264697967;42
-0,857283131828418;0,627276498245006;0,717303109745437;0,620437137759603;-0,564753582163661;0,794056156709937;43
-0,839070794309356;1,12894521096321;0,898431713068101;0,537702961503755;-0,815399389908242;2,26926152557356;44
-0,848220983646397;0,61842370704534;0,708873415015528;0,614178730304375;-0,557650498776719;-1,22077532459259;45
-0,204627155951076;0,0807105475381382;-0,0914518153427153;0,609603076916998;0,158556561282675;-0,00554929927812342;46
-0,226464312617804;-0,522398951445159;-0,501823075437063;-0,660222934067084;-1,31695564437622;-0,610562704777884;47
-0,259893884129663;-2,78621888936261;-2,82064479033566;-0,0316798143723838;3,06850789112972;-1,92521050272112;48
-0,224270796781306;-1,50772156313751;-0,487089718544037;0,342978864436722;1,67565732310863;0,400736785320014;49
-0,17065093079717;0,257261621302207;0,250715983304846;0,0389921101347506;-1,01272381634569;-0,757120700131947;50
-0,373186560707737;-0,161565968801119;-0,0819734149510047;-0,159858081206961;2,18281194909133;-0,212169491760502;51
-0,0321466464772682;1,32000850925218;0,0429399438019491;0,599092993597357;-1,94754999187739;0,420599670140003;52
-0,116831006295433;1,01165229929856;0,985433076122697;0,735322897042303;-0,688722043818607;1,08886815270078;53
-0,0411775532778871;0,786302893403878;0,469925594108032;-0,0286621472601962;-1,27543638180345;-0,0947191637956237;54
-0,149393550032801;0,846054185384393;-0,346887424125929;0,302485832870803;0,474654583827093;-0,155264689464449;55
-0,175525044346506;0,526911511143945;0,252529119172119;0,824310270420239;-1,19932104433731;0,415906787553186;56
-0,205772669727282;0,985227873060553;-0,0713585350899113;-0,340465412672681;0,366900081491305;-1,07278913793582;57
-0,123457952515928;1,00154750101651;0,746297315336861;0,324800484193235;-1,62629528836365;0,0255931015987994;58
-0,103003001902369;1,76397575216071;1,87984040966955;1,77819174088939;-0,741396438868986;0,871567523604116;59
-0,13504122127835;0,165814433222859;0,19293225111146;0,0606720444273403;-2,19034733427788;0,250438374131409;60
-0,0833735241868678;1,24710767553238;1,28291810911353;0,0907428933621817;-0,0349322123295293;0,394112888436592;61
-0,122351684975146;-1,57670654125592;-1,71471820899316;-1,0329497994331;1,91552897992519;-1,49307824797764;62
-0,0348535890648001;2,0094375377244;0,787629741287944;0,389580699737321;-1,66053038512102;1,18113421815244;63
0,00155502114757855;1,10298779397697;0,984128794918502;0,672218966184995;-1,87351902166699;0,340266471234573;64
0,0206632012474339;-0,979551642091913;-0,255135696679731;0,268375131171936;-1,56343672594487;-0,755968725882155;65
-0,151768605812666;0,733230551662196;0,65916408225974;0,35706096724528;-0,308819868036812;0,775458808538739;66
-0,233489005190111;0,594421231924043;0,690527603049301;-0,401293093859759;-1,53921620610836;-0,214518770798653;67
-0,191909047448218;0,120934610808511;-0,127632346959857;0,473676414988186;-0,754599530600303;-0,700762570436304;68
-0,265709800264536;0,339790324752078;0,380502831318558;0,233632283025342;-1,17318156745898;1,48126138923323;69
-0,146456356868734;0,45690366076308;0,392131034893545;0,175688249446887;-1,35131232529039;-0,263601461859377;70
-0,263461705544664;0,335834939436328;0,376552506084349;0,231467578457305;-1,16043156827535;-0,526942674462968;71
-0,227939972025985;1,46735622816673;0,495344516366535;0,324948003198817;-1,30409515988176;0,395224964462482;72
-0,102840522497263;-1,65834194790152;-0,947555031433248;-0,4345405494718;2,23083830234997;-1,58384940856173;73
-0,171822151769854;-0,781016289672642;0,226684446594289;0,021578389019874;0,0256770166207276;-1,7607282449097;74
-0,0689677244821543;-1,97852132805534;-0,294077673738836;0,201357088872195;1,48526023521958;-0,892016583216105;75
-0,17286872513254;-2,62790975035485;-1,66504521163144;0,103385146416424;2,88246037843386;-1,61057085642022;76
-0,0514022707683188;0,722583941313163;-0,232681314982141;-1,37469297832631;1,35936130531043;-0,434240620316423;77
0,033539923773259;-0,556901349062636;-0,632149445987991;-0,870870062766747;1,65883843730353;1,3804361165462;78
0,0165347046043396;0,275931263797096;-0,0545764964897244;0,451906011229217;-1,84791671356552;-0,885702174106762;79
0,0247785979924635;-1,64062151986004;-0,840556563188045;-0,209859786212276;-0,0858716092333702;-0,750670479795902;80
0,0589782253719682;-2,37801852652029;-1,52817216878285;0,158254043058684;0,55912225500089;-0,438659411410528;81
-0,0245495118828256;1,5778050447926;1,52403724098528;1,33018117856921;-2,56605185969087;0,447362478609882;82
-0,0173353088497905;0,985682296561984;1,08503986256911;1,99648503251434;-1,99422691713781;0,876140140366203;83
0,0310768155463674;0,603913852080576;0,4808555387293;1,19330845124154;-0,45615039616159;-0,482657706923698;84
0,0290998226745509;1,74447129605433;1,58418953082635;1,26618772143888;-1,59091688331879;0,663017053064277;85
0,0221276997216087;0,980069259741126;-0,0756741751460555;0,649750414800969;1,37450682692508;-0,0557400713832301;86
0,0702736749095612;-0,399676301211466;-0,673777179709936;-0,142299950476752;0,895699624195128;-0,408033022318889;87
0,0562346525085409;-0,773186008968561;-0,770406330070558;0,00878964209324673;0,0183790803165221;-0,749286832063731;88
0,130153192351111;-1,97933241556024;-0,271710090334875;-0,756076730462755;1,44392692911182;-0,918167274682704;89
0,12288829338722;-1,1972778590842;-2,58510257461317;-1,17064123486157;1,82330888553224;-1,17982782657136;90
0,129611840772908;-0,501537855504533;-0,59915864758757;-0,943955050315934;0,00300862138398061;-1,36221601925035;91
0,128877219512016;-1,49869521111639;-2,59576270259862;-0,938604848936364;2,00299156895098;0,645504825108681;92
0,128150878773462;0,509751304028939;0,418866788987537;-3,93331495409103;-1,00829711636524;0,641866816365257;93
0,127432679337025;0,506894491006807;0,416519322511512;0,088728629304232;-2,00264628956111;1,63826958480353;94
0,117577842672851;0,811745155999146;0,435150371798941;0,84605268791203;-1,18636487470155;0,82534030227488;95
0,0620657418704682;-0,242600212475745;-0,54936146767394;-0,0462668906721742;1,74910291141098;-1,26118369221904;96
0,0617509402538026;0,758630272116747;0,453424930634569;0,953967778108742;-1,25976865618258;-1,25478688371767;97
0,0707322942205615;-1,16428182266704;-0,345087133768073;-0,715030058630486;0,500805109958312;-0,129133817423093;98
0,050084494032347;0,237607378511377;0,243530913530973;1,02646697547538;-1,98400296572774;-0,745080253927064;99
0,086805261270652;0,782784754080183;0,44283595153977;-0,106310948913032;-0,21622505426889;0,792608455225586;100
0,119662758956777;1,02943968880823;0,741190569559267;-0,747718902074882;2,43743422023906;2,09316065910056;101
0,010857055680529;0,983803652544886;0,941014893572962;-0,334562426451935;0,366321317929298;-1,05005381929155;102
0,00898142912839961;0,97993144233391;-0,0625145761667172;-0,333501445671983;-0,635235291508245;-0,0456336134673787;103
0,0822411483673504;0,770601255733979;0,436229830164689;-0,101974024026962;-0,223782398127326;-0,215611415185693;104
0,0818537351222053;-0,233028814360136;0,434174883006392;-0,101493655156272;0,777271773255059;-0,214595734839605;105
0,10887202329691;-1,2084537561654;-0,577833516175354;0,842773053139884;1,80917973176043;-1,17531334227486;106
0,0436845801237065;1,22900648987312;0,23834821142159;1,02476941809415;0,016210826369347;1,25946357438118;107
0,679239654593674;0,466169106179199;0,501732444710245;0,311810383337886;-0,307051380989672;0,415229064719805;108
0,676351708947584;-1,53581292038744;-0,500400787675991;-0,689515351154893;-1,30574588050418;-1,58653637839213;109
0,714699006018209;-0,128317699494828;-0,406473944137284;-0,895316302710837;1,58556134331399;-1,18985795861085;110
0,693179943848502;0,0738790109416474;-0,085093103429208;-0,420054290121109;1,16740969791871;0,0360642059336183;111
0,633687276545793;0,219716461791263;0,202207735646182;-1,0401186826359;1,03582891903408;-0,876540305525209;112
0,6442470654369;-0,0367163352923967;0,0677330321850746;-1,0298676351376;2,02034514797359;0,888648900500414;113
0,675128104023309;0,214948489053533;1,36817759273929;-0,664651694837705;1,65989813458397;2,17974660299428;114
0,633380322969052;-0,03832303954617;-0,944803664758878;-1,01613805819297;-1,00971602607714;0,862693260256055;115
0,646766422667128;0,339152250116177;-0,832165595325685;-0,166305984063827;-0,145018052229822;0,223051935522699;116
0,695549034130494;-1,46872657912453;-0,740193829022946;-0,198843170583096;0,78232127612258;-0,555519990249336;117
0,66396723066784;-0,482970577421175;0,274633416547845;-0,141321963771448;-1,25602825550898;0,409692018006929;118
0,659506385043644;0,520274247153663;1,27278829947304;0,859627503965246;-2,24758966413183;0,406939513423488;119
0,663078105779382;-0,547186022708029;0,36139856491683;-1,88696557547421;1,66207594850662;2,36747932673537;120
0,544328758255622;1,46729179296836;0,463731563902035;1,27722706300995;1,69985751834094;0,261010299140913;121
0,588733533989167;-1,91166756436123;-1,13523517882181;-0,528655044496829;1,20298459368446;-1,08304627626776;122
0,643832906751292;-0,620283709206005;-0,839047996134997;-1,21671231991454;1,88022892280784;-0,749556791021032;123
0,604730004836897;1,2780708243163;0,975014017803784;0,506490300884331;-1,92294770453801;2,11316081371411;124
0,565492753735306;-0,283658472738761;0,764562792177271;0,637807762099823;-1,6671054463523;-0,451836447861695;125
0,608888538762461;-0,649943082289378;0,165840736847747;-0,160849145596994;-1,14358461137382;-0,793564001022969;126
0,616605328427686;1,57900402898623;0,472912706244751;0,257844222625891;-0,517984149236615;0,463889979670633;127
0,659842049011464;-2,27824861944825;-2,20683446541592;-2,30046620656714;1,32789732310658;-0,31121875693984;128
0,611223000876144;-0,317321151640224;-1,49187847994773;0,156922477626094;-1,35600454282521;-0,418466261708981;129
0,667047517764618;-2,89105082877412;-2,08929887982756;-0,45340507908166;-0,807306998487328;-0,943449850699091;130
0,653625032370796;-1,25794872292836;-0,187219188796751;-0,286928098931542;-0,675331798120017;-0,3064990826598;131
0,796207178983679;-0,59875540323688;-0,922791643958315;-1,46919891119444;1,22847717832952;-0,503044445583904;132
0,722678534495879;-0,254523427023221;-0,315701779467451;-0,61334023251479;-0,322889628035271;-1,19571550067691;133
0,801525226993682;0,630163155604503;-0,610491528202254;-1,04301873406571;-1,15647078434256;-0,246290970487681;134
0,798850769417291;-0,371939516362722;-0,608454494759008;-1,03953848258793;0,847388023773397;-1,24546916884014;135
0,772143907696857;0,600215517138837;0,402021699990866;0,0162158044613125;-1,18509047364155;-0,279518802970457;136
0,714753325979372;0,744638140338847;-0,312761376148967;-0,606558951652236;-0,318361335070005;-0,187208237173075;137
0,791150072171765;1,76823834342918;0,498366123278953;1,04218599871291;-1,28600801187063;0,905183531424606;138
0,70852988964426;0,738461874086397;0,687744680767918;0,393767709179375;-1,3148990284302;0,812224231238063;139
0,799471510555657;1,564989682751;0,180073260408683;-0,432680195489742;-0,87076862424776;1,68692497735681;140
0,659526708837597;1,09923076992731;0,910745837100366;0,538985624754999;-1,78099552783937;2,3044654965916;141
0,613869417434039;-1,67257786311895;-1,60443115447068;-0,743330715798687;1,84387505621741;-0,505569696390071;142
0,610192574545547;-0,662559761798346;-0,594821225855784;-0,738878449276584;-0,16716904973612;-1,50254152738536;143
0,648236797566203;0,102134413613039;0,914466420292879;0,542075030578384;-0,775254275169917;-0,70381729026322;144
0,64125189319389;-1,40304061658671;-0,295957044761957;-0,371458330244446;-0,515810179333531;1,80146350275881;145
-0,423760838306432;-1,00275701226127;-1,01058838084536;0,76241409076934;0,339153937511284;-0,904394500438759;146
-0,351645611928336;-1,88617470301891;-1,17413081982172;-1,70242956537227;2,54489210560899;-1,69932414609267;147
-0,4884778639836;1,14523303183884;-0,0927437101390853;-0,505002014923162;-0,750650802618396;0,340039440444253;148
-0,433717675297508;-0,19141592929362;-0,551728385579743;0,872219995871946;0,806416298949725;-0,164543998216567;149
-0,6312374969209;0,827644922841773;0,749636178717115;1,55282600161541;-2,80692575616287;1,86342879082966;150
-0,457176052544822;-0,251868029044378;0,697474080091152;0,398338179458203;-0,316759024020043;-0,187222539623706;151
-0,484942477950976;2,2812534371714;1,0182115570836;1,57394515364343;-1,89582536142528;1,23941631656118;152
-0,374386836641558;0,754397426045719;0,494459520981402;1,03231881915884;-0,265374378458283;-0,110489991504168;153
